Time (Sec);S2;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S3;S4;S5;S6;
1.0266666666666666;19160.0;99.9896928;99.989464;99.98259999999999;99.98259999999999;99.9862608;99.9864896;99.9828288;99.97939679999999;99.97916799999999;99.97916799999999;99.986032;99.97916799999999;99.98259999999999;99.986032;99.986032;99.986032;99.986032;99.99016639999999;99.99016639999999;99.98673439999999;99.98970879999999;
1.1266666666666663;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.2266666666666663;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.3266666666666664;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.4266666666666665;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.5266666666666666;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.6266666666666667;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.7266666666666668;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.8266666666666669;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
1.926666666666667;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
2.026666666666667;19160.0;99.9895928;99.989364;99.98249999999999;99.98249999999999;99.9861608;99.9863896;99.98272879999999;99.97929679999999;99.97906799999998;99.97906799999998;99.98593199999999;99.97906799999998;99.98249999999999;99.98593199999999;99.98593199999999;99.98593199999999;99.98593199999999;99.99006639999999;99.99006639999999;99.98663439999999;99.98960879999998;
2.1266666666666665;19160.0;99.9895928;99.989364;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.99006639999999;99.99006639999999;99.98653439999998;99.98960879999998;
2.2266666666666657;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.3266666666666658;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.426666666666666;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.526666666666666;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.626666666666666;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.726666666666666;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.826666666666666;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
2.9266666666666663;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
3.0266666666666664;19160.0;99.9894928;99.98926399999999;99.98239999999998;99.98239999999998;99.98606079999999;99.98628959999999;99.98262879999999;99.97919679999998;99.97896799999998;99.97896799999998;99.98583199999999;99.97896799999998;99.98239999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
3.126666666666666;19160.0;99.9894928;99.98926399999999;99.98229999999998;99.98229999999998;99.98606079999999;99.98628959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98583199999999;99.97886799999998;99.98229999999998;99.98583199999999;99.98583199999999;99.98583199999999;99.98583199999999;99.98996639999999;99.98996639999999;99.98653439999998;99.98950879999998;
3.2266666666666657;19160.0;99.9894928;99.98926399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98996639999999;99.98996639999999;99.98643439999998;99.98950879999998;
3.326666666666665;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
3.426666666666664;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
3.526666666666664;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
3.6266666666666643;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
3.7266666666666644;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
3.8266666666666644;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
3.9266666666666645;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
4.026666666666665;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97909679999998;99.97886799999998;99.97886799999998;99.98573199999998;99.97886799999998;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
4.126666666666665;19160.0;99.98939279999999;99.98916399999999;99.98229999999998;99.98229999999998;99.98596079999999;99.98618959999999;99.98252879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98573199999998;99.97876799999997;99.98229999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
4.226666666666666;19160.0;99.98939279999999;99.98916399999999;99.98219999999998;99.98219999999998;99.98596079999999;99.98618959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98573199999998;99.97876799999997;99.98219999999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98573199999998;99.98986639999998;99.98986639999998;99.98643439999998;99.98940879999998;
4.326666666666666;19160.0;99.98939279999999;99.98916399999999;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98986639999998;99.98986639999998;99.98633439999998;99.98940879999998;
4.426666666666666;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
4.5266666666666655;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
4.626666666666665;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
4.726666666666665;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
4.826666666666664;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
4.926666666666664;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
5.026666666666664;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
5.126666666666663;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97899679999998;99.97876799999997;99.97876799999997;99.98563199999998;99.97876799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
5.226666666666664;19160.0;99.98929279999999;99.98906399999998;99.98219999999998;99.98219999999998;99.98586079999998;99.98608959999999;99.98242879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98563199999998;99.97866799999997;99.98219999999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
5.326666666666664;19160.0;99.98929279999999;99.98906399999998;99.98209999999997;99.98209999999997;99.98586079999998;99.98608959999999;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98563199999998;99.97866799999997;99.98209999999997;99.98563199999998;99.98563199999998;99.98563199999998;99.98563199999998;99.98976639999998;99.98976639999998;99.98633439999998;99.98930879999998;
5.426666666666664;19160.0;99.98929279999999;99.98906399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98976639999998;99.98976639999998;99.98623439999997;99.98930879999998;
5.526666666666665;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
5.626666666666665;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
5.726666666666665;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
5.826666666666664;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
5.926666666666664;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
6.000000000000004;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
6.126666666666664;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
6.226666666666664;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.98576079999998;99.98598959999998;99.98232879999998;99.97889679999997;99.97866799999997;99.97866799999997;99.98553199999998;99.97866799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
6.321743999999998;19160.0;99.98919279999998;99.98896399999998;99.98209999999997;99.98209999999997;99.97409199999998;99.98598959999998;99.98232879999998;99.97879679999997;99.97856799999997;99.95441439999996;99.98553199999998;99.97856799999997;99.98209999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
6.426666666666664;19160.0;99.98919279999998;99.98896399999998;99.98199999999997;99.98199999999997;99.97409199999998;99.98598959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98553199999998;99.97856799999997;99.98199999999997;99.98553199999998;99.98553199999998;99.98553199999998;99.98553199999998;99.98966639999998;99.98966639999998;99.98623439999997;99.98920879999997;
6.502397333333331;19160.0;99.98919279999998;99.98896399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.97822639999998;99.98966639999998;99.98613439999997;99.98920879999997;
6.641613333333331;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
6.741613333333332;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
6.841613333333331;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
6.941613333333331;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
7.041613333333331;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
7.14161333333333;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
7.24161333333333;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
7.3416133333333295;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.94983839999998;99.96220959999998;99.98222879999997;99.97879679999997;99.97856799999997;99.95441439999996;99.98543199999997;99.97856799999997;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
7.421743999999997;19160.0;99.98909279999998;99.98886399999998;99.98199999999997;99.98199999999997;99.93816959999998;99.96220959999998;99.98222879999997;99.97869679999997;99.97846799999996;99.93016079999995;99.98543199999997;99.97846799999996;99.98199999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.95031199999997;99.92983519999997;
7.512070666666664;19160.0;99.98909279999998;99.98886399999998;99.98189999999997;99.98189999999997;99.91391599999997;99.96220959999998;99.98212879999997;99.97869679999997;99.97846799999996;99.93016079999995;99.98543199999997;99.97846799999996;99.98189999999997;99.98543199999997;99.98543199999997;99.98543199999997;99.98543199999997;99.94277759999999;99.98956639999997;99.93864319999997;99.92983519999997;
7.602397333333331;19160.0;99.98909279999998;99.98886399999998;99.98189999999997;99.98189999999997;99.91391599999997;99.93842959999998;99.98212879999997;99.97869679999997;99.97846799999996;99.93016079999995;99.98533199999997;99.97846799999996;99.98189999999997;99.98533199999997;99.98533199999997;99.98533199999997;99.98533199999997;99.89541519999999;99.98956639999997;99.91438959999996;99.86975919999996;
7.743791999999998;19160.0;99.98899279999998;99.98876399999997;99.98189999999997;99.98189999999997;99.91391599999997;99.93842959999998;99.98212879999997;99.97869679999997;99.97846799999996;99.93016079999995;99.98533199999997;99.97846799999996;99.98189999999997;99.98533199999997;99.98533199999997;99.98533199999997;99.98533199999997;99.89541519999999;99.98946639999997;99.91438959999996;99.86975919999996;
